age,gender,height_cm,weight_kg,Excersise,class
21,F,164.1,60.5,1,C
22,F,159.6,52.9,0,A
60,M,175.5,82.2,0,D
24,F,160.6,60.24,0,D
54,M,165.7,63.4,0,B
48,M,171,62.7,1,C
56,M,166.5,57.5,0,B
29,F,157.6,55.6,0,B
31,F,162.7,67.2,1,A
32,F,157.1,49.96,0,B
22,M,177.6,72.5,1,C
27,F,164.6,52.8,0,A
21,M,185,79.94,1,C
26,F,162,49.6,1,C
61,M,176.2,70.7,0,A
26,M,164.8,67.4,1,B
53,F,154.1,47.8,0,A
26,M,164.7,65.5,1,C
21,M,177.5,75.8,1,B
60,M,166.2,89.8,0,D
29,M,169.1,71.3,1,C
60,F,160.3,54.3,0,B
22,M,167,65,1,B
64,M,165.5,67.6,0,D
21,M,170.2,71.7,1,B
45,M,177,72.6,1,B
26,M,172.7,68.8,1,B
60,M,173.6,65,1,C
45,F,162.1,55,1,C
31,M,167.4,65,1,B
39,F,170.9,71.5,0,D
21,F,169.7,59.6,1,C
59,M,170.4,69.3,0,A
49,M,175.9,83.8,0,D
25,M,172.5,65.8,1,B
26,M,172.6,61.4,1,C
25,M,178.2,80.6,0,A
25,M,175.8,75.7,0,A
39,F,157.2,57.4,1,C
31,M,172.9,82.4,0,A
21,M,171.8,66.7,0,A
25,M,170.8,60.7,0,A
26,M,173.7,78.9,1,B
21,F,161,54.2,0,A
46,F,159.7,52.8,1,C
21,F,166.3,60.1,1,C
28,M,167,62.1,1,B
34,F,157.6,55.2,1,C
30,M,174,75.9,1,B
26,F,157.8,57.1,1,C
51,M,157.6,61.4,0,B
46,M,180.6,73.6,0,D
32,M,172.8,74.6,0,A
21,F,166.3,60.9,1,C
29,F,158.7,47.2,0,B
21,M,177.2,64.2,1,C
56,F,159.4,57.8,1,A
25,M,172.5,64.8,0,D
60,M,166.6,68.1,0,A
46,F,157.7,44.9,0,A
22,M,177.1,62.1,1,C
43,F,161.5,49.9,1,C
27,M,168,69.8,1,B
63,F,158.2,61.1,1,C
56,F,157.3,70.2,0,D
29,F,160.7,47.5,0,B
22,F,172.3,67.3,1,A
25,M,177.9,77.5,1,C
39,F,164.7,57.8,1,A
59,M,162.1,66.8,1,C
22,F,164,49.6,1,C
42,M,173.2,65,1,C
57,F,159.8,63.7,0,D
61,M,164.7,57.2,0,D
24,M,172.8,68.7,0,D
25,M,173.7,87.9,0,D
21,F,159.3,49.3,0,A
62,M,170,70,0,B
23,M,173.2,80.3,0,D
40,F,148.2,90.6,0,D
46,F,163.2,58.08,1,A
55,F,153.8,53.1,0,D
25,M,185.1,87.2,1,B
53,F,147.3,54,0,D
28,M,180.8,78,1,C
26,M,181.7,115.2,0,D
23,M,170.9,69.2,0,D
23,M,179.1,65.5,0,D
25,M,180.1,87.3,0,A
26,M,179.5,79.3,0,A
25,M,176.7,68.9,1,C
22,M,175.7,67.1,1,B
31,M,175.3,84.2,0,D
22,M,180.2,79.6,1,C
45,F,153.9,55.9,1,C
22,M,170.4,64.2,1,B
63,F,160.9,52.1,0,A
21,F,161.6,46.2,1,C
37,M,176.1,78.2,1,B
40,F,161.5,58.2,1,C
57,M,173.7,55.6,1,C
35,M,171.9,73.2,0,A
34,M,174,73.7,1,B
41,M,175,75.2,1,C
22,M,173.5,72.54,1,C
29,M,181,101.5,0,D
22,M,158.2,50.44,0,D
23,M,173.2,80.1,1,B
28,F,165.2,49.4,1,C
34,F,157.1,55.9,0,D
22,F,154.5,57.1,0,D
40,F,157.8,44.5,0,D
22,F,163.2,60.9,1,A
48,M,163.1,60.8,0,A
21,F,166.5,72.3,1,C
28,M,173.7,82.1,0,D
39,F,164.8,52.8,1,C
39,M,176.1,70.4,1,B
39,F,154.1,48.2,1,C
36,F,164.8,66.4,0,D
25,M,176.6,85,1,B
23,F,163.1,69,0,B
24,M,164,63.7,0,D
47,F,158.5,55.8,1,A
29,M,163,80.6,0,D
39,F,163.2,85.8,0,D
44,F,164.8,70.1,1,C
48,M,165.9,65.2,0,A
25,M,178.4,81.6,0,D
51,M,172.8,72,0,B
23,F,164.6,49.3,1,C
23,M,180.6,80.3,1,B
33,F,160.8,64.9,0,D
22,M,189.4,98.3,0,D
25,M,175.2,72.1,0,A
60,F,160.2,64.2,0,D
49,F,157.5,48,0,A
51,F,155.6,65,0,D
61,M,174.4,80.8,0,B
24,M,171,69,0,A
39,M,181.7,94,0,D
21,M,170.7,68.1,1,C
25,F,163.6,62.68,1,A
31,F,162.9,47.8,1,C
24,M,171,78.7,0,D
26,M,172.2,71.9,1,B
23,M,168.1,73.9,1,B
30,M,168,74.8,1,B
39,F,159.7,45.7,0,D
40,F,160.4,56.5,1,A
45,F,160.3,55.6,1,C
21,F,155.3,62.5,1,A
34,F,164.8,59.9,1,A
21,M,176.4,65.4,1,B
25,M,173.1,56.9,1,C
25,M,177.1,80.6,1,C
25,M,168,66.1,0,D
51,M,173,73.3,0,D
36,M,174.6,85.1,0,D
22,F,160.7,45.8,0,B
41,M,172.2,71.9,1,B
27,F,158.6,50.2,1,C
33,M,172.7,73.9,1,B
37,F,175.5,61,1,C
55,M,164.3,62.5,1,C
51,F,161.5,57.9,1,C
24,M,182.4,74.1,1,C
49,F,151.5,48.4,0,A
27,M,155.2,54.3,0,A
58,F,157.7,59.8,1,A
22,F,159.4,61.3,1,C
38,F,168,65.7,1,A
54,F,160.4,54.1,1,C
27,M,177.2,77.7,1,C
25,M,170.4,80,1,B
48,F,168.6,53.96,0,D
59,M,175.7,72.1,1,C
22,M,173.9,60.06,1,B
21,M,175.4,85.4,0,D
28,M,172.2,71.6,0,A
41,M,176.4,75.1,1,C
22,M,168.5,61.22,1,B
60,M,172.6,72.8,0,B
38,M,173.5,80.5,1,C
21,F,162.6,63.2,0,D
22,M,170.9,64.2,0,D
47,M,167.6,62.8,0,B
54,M,174.9,76.8,0,B
44,M,171,82.6,0,D
22,F,161.3,57.8,0,D
23,M,168.2,61.3,1,C
25,F,165.2,61.4,1,C
55,F,159,54.2,1,C
55,M,172.8,70.5,0,A
61,F,158.8,64.1,0,D
23,M,171.7,75,1,B
63,F,156.3,46.1,0,B
40,F,169.2,67.9,1,C
26,F,153.2,58.1,1,A
23,F,158.6,53,0,D
23,F,167,52.8,1,C
49,M,173.5,70.2,0,A
53,F,157.1,47.5,0,B
57,F,150.2,62.1,0,D
49,F,153.9,52.6,1,C
46,F,157.3,57.12,1,C
30,M,184.3,80.5,1,B
39,M,178.8,76.7,0,A
26,M,179.3,66.82,1,B
24,M,163.1,69.76,0,D
21,M,169.2,64.6,1,C
61,M,174.6,70,0,A
22,M,173.7,64.9,0,D
27,M,180.3,102.4,0,D
34,F,164.2,56.9,0,B
30,M,180,83.6,0,A
21,M,169.9,76.6,0,D
26,M,175.3,71.2,0,A
22,F,166.3,53.8,0,A
21,M,168.7,61.2,1,B
33,F,163.8,55.66,1,C
23,F,171.6,64,0,B
60,M,173.8,75.3,0,B
26,M,184.3,79.8,1,B
23,M,171.2,75,1,B
35,M,170.5,77.7,0,D
40,F,171,53.3,0,B
37,F,165.7,59.5,0,B
61,M,168.7,69.5,1,C
31,F,156,49.4,1,C
59,M,167.2,76.3,0,D
22,M,174.3,69.7,0,D
33,M,165.5,65,0,D
26,F,160.3,52.1,0,A
33,M,171.5,65.82,1,B
60,M,166.3,60.2,0,A
48,M,175.9,77.4,0,D
22,M,184.7,85,0,A
33,M,179.7,72.3,1,C
25,M,180.5,69.32,1,B
56,M,168.6,73.9,0,A
24,M,173,65.3,0,A
40,M,171.2,73.7,0,D
26,F,162.8,47.1,0,B
28,M,177.9,78.1,0,A
52,F,162,73.2,0,D
21,M,179.7,80,1,C
62,M,177.7,71,1,C
30,F,167.6,49.8,0,A
26,F,167.9,62.1,0,B
36,M,178.5,90.5,1,C
21,M,186.8,81.7,1,C
31,M,172,73.4,1,C
26,M,180.7,75.5,1,B
40,M,174.8,79.1,1,B
36,M,171.3,67.8,0,D
41,F,154,53.3,0,D
35,F,168.4,61.88,1,A
32,M,181,74.6,0,A
22,F,153.5,49.7,0,B
54,F,161,51.86,0,A
28,F,152.9,53,0,A
27,M,170.4,64.8,0,A
34,F,165.5,49.1,1,C
36,M,167.6,74.5,1,C
22,M,168.6,66.1,0,D
33,M,170.1,69.1,1,C
46,F,166.8,55.86,1,C
43,M,175.5,75.9,0,D
49,F,155,59.4,1,C
37,M,175.8,82.6,0,A
51,F,161.7,51,0,B
29,F,165.8,60,1,A
55,M,166.7,70.3,0,B
21,M,185.3,79.3,0,A
31,F,153.3,42.1,0,B
55,M,182,78.3,0,D
32,M,174.9,87.4,0,A
25,M,172.6,71.3,1,B
44,M,170,73.7,1,C
25,F,164.7,55.5,1,A
64,F,164,60.9,0,B
44,M,185.2,86.4,0,D
64,F,148.6,66.46,0,D
53,F,163.5,56.7,0,D
21,F,164.7,55.6,0,B
21,F,166.9,85,0,D
54,F,162,59.8,0,D
25,M,171.4,74.1,0,A
45,M,164.5,60,1,C
26,F,169.1,63.5,0,D
48,M,191.8,87.5,0,D
22,M,172.9,81.5,1,C
21,M,170.2,63.9,0,A
62,F,152,56.8,0,B
26,F,157.4,60.8,0,B
28,M,165.4,65,0,A
25,M,167.6,68.5,1,C
32,M,174.3,75.9,1,B
21,M,179.6,78.6,1,B
58,M,172.8,77.8,0,D
45,F,161.8,59.6,1,C
46,F,161.7,57.1,1,C
27,F,162.7,58.9,0,B
23,F,161.3,61.2,1,C
21,F,160.2,54.9,0,A
27,M,176,87.8,1,C
22,F,154.3,58.5,1,C
57,F,154.9,54,0,A
32,M,173.3,66,1,B
26,M,173,75.6,0,A
24,F,159.6,52.7,0,D
21,F,164.7,55.3,0,B
46,M,169.5,85.1,0,D
42,F,164.2,56.2,0,B
38,M,164.3,73.5,1,B
41,M,178.4,76.8,0,A
23,M,176,79,0,D
21,F,161,55.1,1,A
33,M,169.1,67.9,1,B
61,M,167.5,54.9,1,C
21,M,176.6,63.4,0,A
31,M,168.5,69.24,0,A
25,F,158.8,43.2,1,C
51,M,172.6,70.74,0,B
43,M,173.3,76.1,1,C
24,M,173.9,64.1,1,B
21,F,159.1,49.7,0,B
22,F,155.1,53,0,A
24,M,160.8,55.1,1,B
23,M,178,77.7,0,A
21,M,179,79.4,1,C
61,F,152.4,59.1,0,B
55,F,154.9,53.6,0,B
27,M,175.4,65.5,0,A
23,M,175.5,67.2,1,C
51,M,164.2,62.8,1,C
28,M,168.5,67.3,1,C
26,M,163.3,65.48,1,C
55,M,174.4,75.4,1,C
22,M,181.1,86.7,0,D
64,M,177.2,88.2,0,D
63,M,167.1,61.6,1,C
26,M,176,80,0,A
36,M,174.1,68.2,1,B
39,F,167.5,52.1,0,B
39,M,173.2,70.9,1,B
51,M,166.5,63.5,0,A
46,F,153.9,67.74,0,B
22,M,173.8,83.2,1,B
28,M,172.1,74.1,1,B
37,F,161.4,60.5,0,B
46,M,172,90.6,0,D
24,M,181.7,85.4,1,B
36,M,175.5,82.9,0,D
24,M,167.3,65,0,D
52,M,170,67.9,1,C
62,M,175.9,59.34,1,C
46,M,172.4,77.1,0,B
58,M,168.9,74.9,0,D
27,F,161.1,55.7,1,A
41,F,169.4,66.3,1,C
27,M,174.2,71.7,0,A
23,F,162.1,60.2,1,A
27,M,175.7,65,1,C
41,M,177.9,76,1,B
30,M,172.3,70.7,1,B
28,M,174.4,73.4,1,C
30,M,174,78,1,B
28,F,172,63.76,1,A
22,F,161.4,54.2,0,A
22,M,175.8,60.3,1,C
43,M,170.4,60.8,1,C
25,M,183.4,91.1,0,A
32,M,171.9,65.4,0,A
23,M,169.6,65.1,0,A
35,F,153.2,44.6,0,B
57,M,172.1,68.9,1,C
60,M,176,83.9,0,D
39,M,184.3,95,0,D
31,M,177.7,76.3,1,B
33,M,173.4,65.5,0,A
36,F,158.7,60.9,0,B
64,M,169.1,63.7,0,B
22,M,167.7,68.5,1,C
36,M,169,58.4,0,D
30,M,191.8,91,1,B
21,F,165,53.4,1,C
22,F,160.5,50.7,0,A
24,M,173.7,63.5,1,B
26,M,177.2,67.98,0,A
51,M,173,75.7,0,D
32,M,171.5,81.2,0,D
61,M,165.5,75.4,0,B
63,M,159.5,66.9,0,B
49,F,159.6,56.8,1,A
28,M,179.9,82.7,1,B
37,M,170.1,67.6,0,D
23,M,179.3,77.8,0,A
58,M,174.5,83.4,0,B
51,M,176.8,77.8,0,A
47,F,162.8,53.6,0,A
28,F,154.8,52.3,0,B
23,M,177.7,85.7,1,C
22,M,170.8,77.3,0,D
27,M,174.8,71,0,A
62,M,170.5,62.6,0,B
49,F,158.2,53.1,0,A
42,M,175.8,69.3,1,C
22,F,163.4,56.8,1,A
38,M,176.5,74.4,0,A
62,M,170.8,76.9,1,C
21,M,166.1,64.1,0,A
24,F,171.1,72.5,0,B
60,M,174.6,72.4,0,A
21,F,157.9,51.9,1,C
25,F,160.3,47.64,0,B
42,M,172.4,73.22,0,A
47,F,168.7,54.9,0,A
27,F,156.5,48.9,1,C
64,M,176.2,73.4,0,A
47,F,169.3,61.6,1,C
36,M,175.6,79.4,0,A
59,F,161,65.8,0,B
61,M,175.4,53.3,1,C
21,F,165.3,62.5,1,A
21,M,170.7,72.4,1,C
23,F,155.5,55,0,A
46,M,170.9,68.8,1,C
25,F,161.9,49.5,1,C
28,F,162.2,64.42,1,A
38,F,164.3,57,1,A
52,F,147.3,57.7,0,D
37,F,165.8,57,0,D
24,F,163.1,51.5,0,A
43,M,173.5,77.7,0,A
45,F,161.9,63.5,1,A
27,M,179.7,75.72,0,A
33,M,181,79,1,C
57,M,178.1,84.5,0,B
60,F,154.4,61.9,0,D
31,M,173.3,68.9,0,A
37,M,172,70,0,D
24,M,171.6,70.4,0,A
23,M,167.7,64.5,1,C
44,M,167.8,65,1,B
22,F,172.8,55.1,1,C
23,M,175.1,69.9,1,C
46,F,167,57,0,D
48,M,170.5,75.5,1,C
44,M,168.9,53.2,0,A
47,F,156.2,51.2,1,C
23,F,166.5,57,1,A
59,F,160,58.7,0,B
60,M,170.2,65.4,0,B
41,M,164.5,74.6,1,B
33,F,159.6,59.9,0,D
43,M,168.9,78.6,0,A
24,F,165.1,58.9,0,B
49,M,170.8,77.8,1,C
53,F,163.5,67.72,0,D
27,M,171.5,64,0,A
23,M,176.2,77.7,0,D
32,F,173.6,63.8,1,A
46,M,179,81.2,0,D
27,M,180.2,76.6,0,A
28,M,177.5,74.7,0,A
33,F,159.6,52.3,0,A
24,F,165,67.8,0,B
24,F,160.4,52,1,C
59,M,174,68.2,1,C
55,M,168.4,71.3,0,D
23,M,173.7,68.3,1,C
38,F,154.3,46.3,0,B
22,F,167.9,67.7,1,A
26,M,173.5,68.7,0,D
23,M,184.4,75.6,1,B
55,F,157.6,53.1,0,B
29,M,177.6,70.1,1,B
29,F,162.7,52.4,0,D
27,M,175.4,86.7,1,C
29,M,170.8,81.8,0,D
44,F,160.2,56.9,1,C
51,M,166.3,90.3,0,D
21,M,180.6,71.6,0,A
44,M,170.4,75.4,0,A
21,F,170.3,62.8,0,B
46,M,182.5,80.8,1,C
27,F,174.8,71.2,0,B
26,M,178.3,73.16,1,B
64,M,174.8,72.5,1,C
30,M,181.9,70,0,A
49,F,156.6,56,1,C
22,M,173.8,53.6,1,B
61,M,165.9,63.6,0,A
22,M,167.6,72.7,0,A
26,M,175.4,74.7,0,D
64,F,155.7,52.6,1,C
46,M,168.9,68.5,0,A
27,F,165.8,66,1,C
38,M,173,71.3,0,A
24,M,171.7,71.6,1,C
26,M,175.8,73.7,1,B
23,F,168.2,54.3,1,C
23,M,170.7,70.7,1,C
27,M,167.4,63.4,1,B
33,M,173.1,67.6,0,D
40,M,174,68.16,1,C
26,F,157.9,56.58,1,C
51,F,155.8,45.8,0,A
28,M,168.6,76.9,0,D
37,F,170.7,71.3,0,B
34,F,166.1,49.6,0,A
25,M,187.9,94.9,0,D
31,M,168.3,73,0,D
26,F,159.9,46.3,0,A
41,M,170.7,70.6,0,A
24,M,172.8,84.8,0,D
21,M,172.5,64.2,1,C
25,F,163.5,60.32,0,B
29,F,163.5,60.6,1,C
43,F,161.5,61.2,0,D
24,M,170.9,68.3,0,D
26,F,161.3,49,1,C
47,M,186.2,96.4,0,D
29,M,163.3,68.8,1,B
60,M,164.4,67.7,0,D
26,M,173,80.2,0,A
23,F,161.1,50.5,0,A
38,M,179.8,77,0,A
22,F,158,54.6,0,A
24,M,167.1,62.2,1,B
37,F,160.7,46.7,0,A
25,F,165.2,47.6,0,A
21,F,169.5,60.6,0,B
26,F,157.1,53.4,0,A
22,F,164.7,63.7,0,B
50,F,158.5,79.7,0,D
34,M,175.8,68.5,0,A
30,M,161.7,52.48,1,C
25,F,165.8,54,1,C
30,M,172,68.5,1,B
41,F,161.4,67.9,0,D
26,M,168.9,65.7,0,A
61,M,158.5,60.5,1,C
28,M,174.5,71.3,0,A
28,M,171.7,74.4,1,C
24,F,162.4,57.9,1,C
45,M,172,60,1,C
51,F,166,47,0,A
55,F,164.1,70.1,0,D
29,M,173.4,75.1,1,B
56,M,173,52.6,0,D
35,F,161.4,52.6,0,A
30,M,171.8,82.9,0,D
37,M,170.6,68.8,0,D
41,M,178,77,0,A
35,F,158.2,54,0,B
37,M,181.1,81.1,0,A
38,M,175.6,75.4,1,C
22,M,170.5,77.2,0,D
53,F,155.1,60,0,B
28,F,157.3,67.44,1,A
21,F,163.9,60.1,0,B
54,M,164.6,64.5,1,C
44,M,171.3,77.9,1,C
54,M,164.7,67.5,0,A
29,M,173.1,76.8,1,C
64,M,165.6,52.1,1,C
40,F,160.5,68.8,0,D
22,M,179.8,82,1,C
60,M,173,71.3,1,C
53,M,170.2,56.9,1,C
51,M,179.8,78.56,0,B
59,M,169.3,65.2,0,D
42,M,172,76.3,0,D
28,M,166.5,61.7,1,C
21,M,177.5,74.2,1,B
25,M,170.7,68.86,1,B
64,F,152.4,55.9,0,B
37,M,177.5,83.1,0,D
62,F,156.2,40,0,D
39,M,174.4,70.8,1,B
25,M,172.1,71.8,1,C
21,M,179.7,63.9,0,D
39,M,177.2,80.5,0,A
64,F,146.1,57.7,0,D
34,M,164,66.1,1,C
36,F,165.4,55.4,0,B
42,F,164.5,63.7,0,D
57,F,153,49,0,D
27,F,156,53.9,1,C
45,F,159,63.1,1,A
25,F,164.2,66.6,1,C
21,F,162.7,47.2,0,B
25,F,161.7,63.36,1,C
59,F,155.9,62.7,1,A
23,F,164.1,59.4,1,C
47,F,158.3,53.5,0,D
50,F,159.8,57.1,1,A
28,F,159.5,51.54,0,A
49,F,151.5,52,0,B
33,F,159.6,60.5,1,C
25,F,161.8,57.7,1,A
38,F,157.2,51.7,1,C
43,F,168.3,69.3,0,B
21,F,159.5,51.3,0,D
58,F,146.5,46.4,1,C
43,F,164,50.8,1,C
23,F,162.4,58.9,1,A
59,F,165,63.7,0,B
27,F,150.5,55.7,0,D
56,F,160.2,62.4,0,B
21,F,158.1,53.6,0,D
60,F,158.6,62.7,0,B
27,F,168.5,64.2,0,D
59,F,156.3,60.5,1,A
47,F,157,54.1,0,B
21,F,161.3,50.6,0,A
41,F,158.1,51,0,A
24,F,159,45.5,0,A
26,F,156.7,56.3,1,C
50,F,158.4,57.2,1,C
46,F,159.1,52.2,0,D
25,F,162.2,71.5,0,D
25,F,156.3,48.6,0,A
28,F,163.6,52.4,1,C
28,F,166.2,59.7,0,B
21,F,169.1,56.1,1,C
22,F,156.9,46.9,0,B
21,F,164.4,48.1,0,A
46,F,164.1,49.1,0,D
29,F,162.2,51.7,0,A
23,F,162.7,51.7,0,D
23,F,164.7,44.3,1,C
25,F,160.1,51.7,0,A
24,F,165.1,49.9,0,A
27,F,160.3,47.8,0,A
61,F,153.2,62.2,0,D
23,F,164.7,62.5,1,C
27,F,160.2,54.5,1,C
31,F,166.9,64.1,0,B
23,F,178.1,64.2,1,C
23,F,164.4,54.3,0,A
58,F,154.9,51.6,0,B
21,F,160.9,61.4,1,C
21,F,163,62.3,1,C
29,F,166.7,52.84,0,A
24,F,155.5,64.4,0,B
50,F,163.9,52.5,0,B
39,F,159.2,45.3,0,B
22,F,162.2,60.4,1,A
54,F,156.5,52.2,1,C
61,F,160.9,63.1,1,A
40,F,162.5,51.4,0,A
55,F,152.8,55.6,1,C
25,F,158.1,57.9,1,C
23,F,163.8,57.5,1,A
56,F,149.4,51.6,1,C
28,F,165.4,62,1,C
53,F,152.7,46.9,0,B
56,F,148.2,54.7,0,D
22,F,167,50.3,0,A
54,F,148,53.4,0,A
22,F,163.8,54.2,0,B
61,F,152.6,56.4,0,D
41,F,160,50,0,A
22,F,169.2,53.2,0,A
22,F,162.1,55.1,1,A
23,F,161.8,47.8,0,A
27,F,152.3,55.5,0,D
25,F,160.9,63.7,0,B
37,F,149.5,38.1,0,A
49,F,155.9,57,1,C
36,F,156.6,55,1,C
61,F,146.5,56.16,0,B
24,F,166.9,70,1,A
28,F,161.4,55.9,0,B
26,F,162.6,57.2,1,A
21,F,160.7,56.6,0,B
56,F,149,46.7,0,A
21,F,169.2,64.9,0,B
56,F,157.2,60.4,1,C
32,F,163.5,55.6,1,A
21,F,159.9,49.7,0,D
26,F,158.8,56.9,0,B
56,F,156.9,49.9,0,D
54,F,162.9,51.4,1,C
59,F,145.7,51.6,1,C
23,F,158.2,47.9,1,C
44,F,167.8,63.8,1,C
21,F,158.4,48.9,0,A
63,F,157.6,58.2,0,B
23,F,161.1,53,0,D
59,F,158.2,54.34,0,A
36,F,166.5,53.7,0,A
34,F,167.5,65.8,0,B
21,F,158.8,49.7,0,D
22,F,159.3,54,0,B
56,F,164,57.6,1,A
53,F,160.4,59.3,0,D
21,F,153,56.9,0,D
59,F,162,65.3,1,C
27,F,164.6,56.9,1,A
21,F,168.4,60.2,0,B
23,F,163.7,53.4,1,C
21,F,166.3,47.6,1,C
25,F,154,57.9,1,C
24,F,162.8,59.7,0,B
22,F,166,68.8,1,A
64,F,155.5,60,0,D
39,F,159.3,50.6,0,A
45,F,159.2,59.1,1,A
52,F,150.3,49.1,0,D
42,F,158.1,51,0,B
25,F,158.6,46.2,1,C
24,F,156.1,49.4,1,C
22,F,166,54.9,1,C
23,F,163.5,58.5,1,C
55,F,154.6,58.9,0,B
36,F,165.8,55.78,0,B
23,F,161.8,58.7,1,C
52,F,159.5,55.2,1,C
63,F,175.1,81.2,0,D
22,F,158.5,49.3,0,B
21,F,170.5,67.8,0,D
50,F,157.3,51.1,0,A
40,F,159.1,50.4,0,A
51,F,161.2,47.8,1,C
40,F,163.3,47.7,0,A
27,F,169.8,64.9,1,C
23,F,167.2,54.8,1,C
35,F,158.3,70.1,0,D
29,F,161.4,61.8,0,B
22,F,159.1,51.3,0,D
26,F,161.9,53.9,0,A
48,F,161.5,49.4,1,C
43,F,166.2,51.8,0,B
37,F,170,63,1,A
33,F,162.7,53.9,0,A
50,F,153.9,43.8,0,B
34,F,162.1,79.3,0,D
64,F,153.2,50.1,0,B
63,F,147.4,52.1,1,C
25,F,160,53.1,1,C
57,F,159.2,68.6,0,D
26,F,157.6,50.1,0,A
54,F,162.4,56.2,0,B
50,F,154.6,53.2,0,B
64,F,163.6,55.2,1,A
39,F,167.8,65.7,0,B
23,F,162.7,63.9,1,C
24,F,164.8,52,0,B
62,F,162.4,68.1,1,C
39,F,161.5,52,1,C
62,F,155,50.7,1,C
22,F,154.8,59.3,1,C
64,F,158,62.3,0,D
24,F,165.2,53.7,1,C
36,F,156.1,48.9,1,C
54,F,150.9,54.4,0,B
24,F,160,51.8,1,C
21,F,160.8,48.9,0,B
25,F,168.1,57.5,0,B
44,F,157.6,46.8,0,D
62,F,153.3,54.9,0,B
38,F,163.1,61,1,A
38,F,166.2,60.4,0,B
54,F,157.1,66.2,0,B
27,F,160.4,55.68,1,A
35,F,159.4,55.7,1,C
24,F,166.6,66,0,B
28,F,167,60.5,1,A
22,F,167.4,66.2,1,C
31,F,165.1,55.1,0,D
54,F,164.6,67.1,1,A
36,F,155.4,49.9,0,A
62,F,152.7,59.8,0,D
47,F,153.5,54.4,1,C
24,F,160.4,58.7,1,A
29,F,161.1,55.9,0,D
60,F,155.1,52.2,0,B
61,F,164.7,82.3,0,D
22,F,152.9,45,0,A
26,F,164.5,63.2,1,A
28,F,159.5,48.8,0,A
28,F,160.6,53.3,0,A
30,F,167.2,61,1,A
26,F,159.3,49,0,B
63,F,156.9,55.9,0,D
22,F,164.2,47.4,0,B
24,F,168.2,54,0,B
22,F,164.3,59.44,1,C
33,F,154,54.7,0,D
56,F,159.5,50,0,A
24,F,160.7,58.2,0,B
59,F,148.2,53.3,0,D
22,F,163.2,52.4,0,A
24,F,167.9,55.9,0,D
24,F,164.9,55.4,1,A
55,F,161,61.9,1,C
46,F,163,63.8,0,D
22,F,168.6,71,0,B
26,F,162.1,56.9,0,B
32,F,151.2,52.4,0,A
21,F,164.2,64,1,A
24,F,173.3,65.3,0,D
29,F,158.4,57.22,0,B
21,F,172.8,54.8,1,C
35,F,154,47.6,0,A
26,F,170,58.9,1,A
57,F,161.3,59.8,0,D
28,F,158.6,45.8,0,B
51,F,163.3,55,0,B
39,F,162.1,45,0,B
25,F,163.5,56.18,1,C
58,F,155.6,82,0,D
38,F,156.3,44.9,0,D
35,F,156.4,48.5,0,A
31,F,159.3,47.9,0,A
36,F,158.5,53.56,0,A
26,F,160,62.4,1,A
21,F,153.9,58.8,0,B
45,F,164,51.7,0,D
43,F,162.7,51.1,1,C
28,F,168.6,60.2,1,C
21,F,168.2,77.9,1,C
29,F,160.7,49.24,0,A
59,F,163.3,62.54,1,A
25,F,158.1,56.3,0,D
23,F,166,55.8,0,B
25,F,163.8,54.2,0,A
23,F,158.7,67.2,0,B
42,F,165.4,65.9,1,A
28,F,159.6,50.8,0,B
56,F,158.6,59.74,0,B
23,F,152.7,48.08,0,A
28,F,153.6,54.7,1,C
45,F,155.9,58.2,1,C
22,F,163.3,57.2,1,C
35,F,151.7,44.1,1,C
29,F,159.6,61.9,1,C
27,F,174.4,64.4,1,A
24,F,161.7,50,0,D
26,F,163.5,52,0,A
23,F,175.1,70.8,1,C
48,F,153,51.7,1,C
21,F,163.3,45.3,0,D
52,F,159,59.5,0,B
21,F,163.4,55.92,1,A
60,F,162.6,63.2,1,C
25,F,163.5,54.5,0,A
24,F,163.7,61,0,D
51,F,159.6,79.9,0,D
37,F,163.9,67,0,D
37,F,155,71.1,0,D
61,F,153.3,52.3,1,C
38,F,170.6,62.8,1,C
26,F,154.5,60.4,0,B
34,F,159.4,69.2,0,B
32,F,153.6,49.4,1,C
27,F,166.3,52.3,0,B
47,F,158.2,55.9,0,D
64,F,153.3,66.3,1,A
27,F,151.5,49.8,0,A
38,F,166.6,64.6,1,A
41,F,165.2,67.5,1,C
58,F,157.8,57.6,0,B
23,F,163.1,55.2,1,C
21,F,158,52.4,1,C
62,F,149.1,60,0,B
44,F,155,62,0,D
23,F,168.8,59.3,1,A
60,F,169.3,61.3,1,A
57,F,154.3,62.7,0,B
23,F,165.9,55.5,0,D
37,F,167.8,70,0,D
26,F,170.4,66.8,1,C
63,F,150.2,51.9,0,B
43,F,159.9,56.4,1,C
26,F,158.2,60.9,1,A
29,F,162.5,57.2,1,A
25,F,159,50.3,0,A
45,F,159,50.1,0,A
27,F,168.1,72.7,0,D
60,F,153.2,50.2,0,D
62,F,162.8,58.2,0,B
57,F,160.4,62.4,0,B
53,F,163.9,60.8,0,D
27,F,163.2,53.8,0,A
47,F,164.7,55.3,0,B
47,F,159.9,52,0,A
21,F,152.5,47,0,D
21,F,160.7,49.6,0,A
54,F,156.8,60.6,1,C
23,F,155.8,50.4,0,B
22,F,170.8,66.5,1,A
37,F,161.2,53.6,0,D
26,F,165.3,55.4,0,B
45,F,149,45.9,0,D
